SYMBOL|SERIES|OPEN|HIGH|LOW|CLOSE|LAST|PREVCLOSE|TOTTRDQTY|TOTTRDVAL|TOTALTRADES
BSLGOLDETF|EQ|44.95|45.19|44.64|45.05|45|44.37|89623|4027359.84|338
BSLNIFTY|EQ|19.33|19.39|18.71|18.75|18.79|19.33|87932|1662799.17|6753
BSLSENETFG|EQ|56.70|67|53.85|54|53.97|55.55|5305|289015.96|166
BSOFT|EQ|430.00|444|418.55|422.55|420|453|1956388|847025792.1|46059
BTML|SM|143.45|158|143.45|155|155|151|19200|2907300|16
BURGERKING|EQ|131.00|133|129.1|130.05|130|134.95|1118836|146674808.5|13932
BURNPUR|BE|7.50|7.5|7.5|7.5|7.5|7.85|104611|784582.5|642
BUTTERFLY|EQ|1313.30|1345|1280|1317.15|1310.45|1369.45|180109|236725555.3|9272
BVCL|BE|27.90|28.05|25.5|28.05|28.05|26.75|117746|3297833.85|205
BYKE|EQ|32.00|32.95|31.8|32.1|32.35|33.75|65039|2099345.55|546
CADILAHC|EQ|386.95|392.4|380.7|382.65|381|392.35|1734945|672036924.8|36509
CADSYS|SM|26.75|26.75|26.75|26.75|26.75|25.5|2000|53500|1
CALSOFT|EQ|32.50|35.2|31.2|32.3|32.55|34.3|96240|3170701|1158
CAMLINFINE|EQ|141.00|144|134.05|136.5|137.6|146.15|369581|51772937.8|7143
CAMS|EQ|2473.00|2499.9|2386.9|2442.85|2465|2529.35|467068|1131139854|70467
CANBK|EQ|243.00|248.5|233.1|234.75|233.3|251.5|13572284|3262249167|76921
CANDC|BZ|5.80|5.8|5.3|5.35|5.3|5.55|69470|390562.2|105
CANFINHOME|EQ|608.00|619|588.85|593.25|594|621.55|653140|394669979.5|24242
CANTABIL|EQ|920.70|920.7|884.55|912.2|907|930|23913|21727994.2|517
CAPACITE|EQ|139.45|141|123.05|129.05|128.5|142.6|687119|90480534.8|15809
CAPLIPOINT|EQ|770.00|778.7|751.25|767.5|769|782.45|72098|55295140|4903
CAPTRUST|EQ|116.85|116.85|110.05|111.85|110.05|116.85|16575|1871407.55|331
CARBORUNIV|EQ|829.00|853.1|815.5|835.4|836|858.35|218011|180823974.5|43767
CAREERP|EQ|133.00|133|125|125.75|125.05|130.45|21725|2763433.65|628
CARERATING|EQ|532.00|542|445.3|521.65|522|543|312029|162326200.4|6341
CARTRADE|EQ|622.00|638.4|620|629.1|623.2|646.75|143220|90083345.4|10450
CASTROLIND|EQ|119.65|119.85|116.45|117.35|117.55|120.25|2017830|236662845.5|12576
CCCL|BE|3.70|3.7|3.7|3.7|3.7|3.85|463953|1716626.1|1731
CCHHL|BE|8.40|8.55|8|8|8.1|8.4|54174|437791.2|202
CCL|EQ|465.00|468.95|451.75|459.4|465|475.45|242928|111890278.3|11520
CDSL|EQ|1480.00|1503.85|1452|1459.9|1462.2|1519.55|615372|909203827.1|58126
CEATLTD|EQ|1050.00|1075|1015.15|1032.15|1055|1061.9|99434|103103179.7|11205
CEBBCO|EQ|42.50|45|41.6|41.6|41.6|46.2|471738|20054395.6|2518
CELEBRITY|BE|16.90|16.9|16.35|16.35|16.35|17.2|15950|261841.25|111
CENTENKA|EQ|560.50|567|516.15|522.35|519.9|573.5|119625|64423072.4|7626
CENTEXT|EQ|11.75|11.75|10.8|10.95|11|12|424440|4705918.45|1353
CENTRALBK|EQ|20.40|20.5|20|20.05|20.05|20.8|3182244|64273146.1|7492
CENTRUM|EQ|30.40|31.25|30|30.1|30|31.45|732501|22319789.15|1820
CENTUM|EQ|522.30|533.35|461.35|485.85|467|545.1|22146|11058257.15|1685
CENTURYPLY|EQ|618.00|618.7|565.6|580.4|572|630.6|140283|83828464.3|13099
CENTURYTEX|EQ|828.60|830|782.6|792.75|788.9|838.2|191068|154412952.3|11406
CERA|EQ|4400.00|4404.55|4219.9|4337.8|4300|4424.65|11148|48339091.2|4342
CEREBRAINT|EQ|80.65|81.35|73.75|76.5|76|82.15|458928|36270543.25|3418
CESC|EQ|82.05|82.2|80.6|80.95|80.85|83.65|1808965|147186291.5|17786
CGCL|EQ|542.40|628.3|542.4|580.4|579.5|574.4|1163540|705019220.3|44089
CGPOWER|EQ|166.05|170.65|163.1|166.5|165.8|171.65|1688071|281366836.9|19269
CHALET|EQ|248.60|253.5|232|234.15|237.75|256.15|233551|56723097.15|9732
CHAMBLFERT|EQ|384.40|384.75|370.35|373.15|372|387.9|1490919|561798080.3|31097
CHEMBOND|EQ|189.00|198|185.25|190.4|188.6|193.35|23406|4403839.35|495
CHEMCON|EQ|330.00|333.5|310|314.3|315.15|334.45|143798|46163993.4|9084
CHEMFAB|EQ|189.00|195.25|184|185.4|184|201|44317|8408163.3|1881
CHEMPLASTS|EQ|525.00|529.05|492|497.55|492.55|539.85|406949|206399975.8|28305
CHENNPETRO|EQ|108.00|108|100.5|101.85|102.65|109.65|559882|58634280.45|7903
CHOLAFIN|EQ|660.00|673|653.5|660|658.05|680.35|2172447|1441520299|52049
CHOLAHLDNG|EQ|654.00|674|653.6|665.8|669.8|673.95|14820|9836529.35|1411
CIGNITITEC|EQ|526.50|526.8|505.1|512.4|513.55|535.9|63805|32759165.5|2388
CINELINE|EQ|108.00|114|104.05|110.7|110|111.6|100486|11130544.35|817
CINEVISTA|EQ|13.65|14|13.1|13.35|13.5|13.5|69432|943006|399
CIPLA|EQ|947.00|962.9|938.85|954.9|955|958.5|2346622|2241063962|73322
CLEAN|EQ|2022.20|2045|1970|1980.65|1978|2090.4|241124|484922997.9|30385
CLEDUCATE|EQ|104.00|109.85|103.5|104|104|109.85|61756|6510727.8|717
CLNINDIA|EQ|480.00|487.7|480|485.05|485.8|485.25|75429|36480582.55|1871
CLSEL|EQ|97.30|98.85|95|95.15|95|98.9|56007|5401263.45|1101
CMICABLES|BE|39.95|39.95|38.3|39|38.8|39.8|33497|1303467.9|291
CMMIPL|SM|12.25|12.25|12|12|12|12.6|6000|72750|2
CMSINFO|EQ|246.00|258|243.45|250.35|250.25|259.05|1318955|330180438.3|32726
COALINDIA|EQ|166.10|166.25|161.15|161.65|161.7|166.5|9478670|1549210356|82039
COASTCORP|EQ|375.50|418|374.5|401.6|403|392.45|96253|38749583.7|4800
COCHINSHIP|EQ|326.75|327|312.1|317|313|329|268025|86032739.4|11486
COFFEEDAY|EQ|59.00|59.5|54.95|55.4|55.15|60.6|3171812|180868475|20409
COFORGE|EQ|4370.00|4513.2|4300|4355.25|4373|4541.6|257780|1140733670|30487
COLPAL|EQ|1442.10|1448|1406.05|1413.3|1410|1455.5|298756|424047530.2|22223
COMPINFO|EQ|35.80|35.8|33.55|33.9|34.4|36|454070|15696286.9|2902
COMPUSOFT|BE|29.10|29.1|29.1|29.1|29.1|30.6|20543|597801.3|274
CONCOR|EQ|602.95|604.95|575.7|588.35|590|611.4|1541957|919847502.7|67751
CONFIPET|EQ|68.20|71.2|67.2|70.35|70.5|70.85|966054|67239709.5|8106
CONSOFINVT|EQ|190.00|209.5|190|205.05|207|206.55|70792|14340244.45|1334
CONTROLPR|EQ|360.40|361.85|340.1|342.6|340.9|361.85|29375|10232087.85|1930
CORALFINAC|EQ|40.20|41.85|38.4|39.3|39.5|42.45|109262|4388286|1132
CORDSCABLE|EQ|62.05|62.05|56.9|57.25|57.1|62.4|75454|4431689.1|1498
COROMANDEL|EQ|770.00|782.15|750.2|761.5|756.3|789.9|584919|450871749.8|24639
COSMOFILMS|EQ|1681.00|1742|1650|1665.95|1658|1737.65|59739|101332847.9|8546
COUNCODOS|BE|5.70|5.9|5.7|5.7|5.7|6|69983|399039.6|303
CPSEETF|EQ|32.40|32.5|31.59|31.77|31.67|32.5|934024|29988902.26|3917
CRAFTSMAN|EQ|1962.00|2004.85|1950|1951.55|1950|2026.85|9487|18675485.05|2417
CREATIVE|EQ|592.95|624.2|592.95|596.95|592.95|624.15|67064|40424563.5|1461
CREATIVEYE|EQ|4.15|4.15|3.95|3.95|3.95|4.15|31558|124909.1|23
CREDITACC|EQ|736.05|755.05|678.85|694.75|684|762.2|219051|159142839.7|17528
CREST|BE|173.40|178.5|166|169.4|169.9|170|35629|6256883.15|438
CRISIL|EQ|2633.25|2757.9|2633.25|2726.5|2680|2744.15|59154|159709981.7|4170
CROMPTON|EQ|383.00|383|368|369.8|370.75|385.2|2397379|889333513.6|82954
CROWN|EQ|31.65|31.65|31.65|31.65|31.65|33.3|788|24940.2|14
CSBBANK|EQ|244.45|245.4|233.75|237.55|236.7|250.1|147527|35443749.8|4219
CTE|BE|69.80|72.35|69.75|69.75|69.75|73.4|25983|1818249.25|302
CUB|EQ|134.35|134.9|131.25|132.2|131.95|136.15|1415671|188476445.5|17137
CUBEXTUB|EQ|29.95|29.95|26.25|26.3|26.25|29.15|108583|2884383.6|631
CUMMINSIND|EQ|921.55|966.25|919|953.65|954|938.85|2047449|1951076763|41717
CUPID|EQ|218.00|232|218|224.65|220.5|223.45|82002|18400944.1|2417
CYBERMEDIA|BE|22.85|23.5|21.3|21.3|21.3|22.4|41910|935147.55|247
CYBERTECH|EQ|180.00|184.8|173.2|174.45|175|187.3|160738|28894820.8|8423
CYIENT|EQ|850.00|894.8|850|879.15|884|886.55|287466|252584623.1|28816
DAAWAT|EQ|67.90|67.9|65.05|65.45|65.4|69.15|1139397|75821504.75|10192
DABUR|EQ|551.10|559.9|546.25|553.1|553.2|560.85|1256655|694026852.4|31883
DALALSTCOM|BE|1.50|1.5|1.45|1.45|1.45|1.5|2787|4116.15|3
DALBHARAT|EQ|1852.00|1883.3|1793.3|1804.45|1806|1898.95|121456|223866853.6|8631
DALMIASUG|EQ|410.00|415|393.55|401.15|398|422|112700|45651764.1|4756
DAMODARIND|EQ|70.70|70.7|62.2|63.45|63.95|70.9|104926|6892862.45|2566
DANGEE|EQ|214.45|214.45|204|205.2|206.5|209.7|49064|10145818.7|238
DATAMATICS|EQ|292.10|294|275|278.45|278.9|298.05|193806|55646939.7|9912
DATAPATTNS|EQ|690.50|712|639.05|650.05|646|713.25|368995|248229786.5|22515
DBCORP|EQ|88.50|88.5|86.3|86.65|86.45|89.5|162462|14161157.2|1956
DBL|EQ|330.15|330.15|314.05|315.4|314.1|341.3|678578|218377256.7|14344
DBREALTY|BE|131.00|134.05|121.35|121.35|121.35|127.7|1595883|202935283.7|13062
DBSTOCKBRO|BE|32.30|32.3|32.3|32.3|32.3|33.95|563|18184.9|30
DCAL|EQ|189.80|189.8|176.8|181.1|179.5|191|689492|126288361.3|10439
DCBBANK|EQ|84.00|84|79.3|80.6|80.25|84.8|1251721|101595548|14243
DCM|EQ|120.00|120|110.15|110.7|110.2|121.1|62847|7067456.85|2478
DCMFINSERV|BE|4.30|4.3|4.3|4.3|4.3|4.5|5|21.5|1
DCMNVL|EQ|275.20|284|273.85|274|273.85|288.25|55825|15530753.35|1213
DCMSHRIRAM|EQ|1095.00|1095|1035.1|1038.85|1037.05|1106.3|99324|104863696.1|8051
DCMSRIND|EQ|103.00|104.5|96.65|97.45|97.1|107.25|416307|41940105.05|8713
DCW|EQ|42.00|42.25|41.25|41.25|41.25|43.4|824159|34361326.4|3032
DECCANCE|EQ|608.00|608|576.3|577.85|580.95|606.45|22311|13100715.5|1591
DEEPAKFERT|EQ|535.00|553|533.35|533.6|533.35|561.4|800675|433102070.5|18720
DEEPAKNTR|EQ|2122.00|2166.25|2052.55|2063.35|2058|2211.85|1060183|2240087051|99158
DEEPENR|EQ|43.60|43.6|41.5|41.9|41.65|44.2|32025|1359904.65|283
DEEPINDS|EQ|202.40|202.95|186|187.75|188.5|204.15|104378|20397917.55|4699
DELPHIFX|EQ|510.00|510|461|470.05|481.6|516|4998|2407330.45|463
DELTACORP|EQ|269.00|273.75|256.2|258|256.55|278.15|3659736|974159041.3|41690
DELTAMAGNT|EQ|80.10|82.95|72.55|73.15|74.45|80.6|33504|2489087.95|593
DEN|EQ|43.75|44.6|41.15|41.85|41.65|44.6|2017366|87197338.05|8726
DENORA|BE|416.00|416|397.35|397.85|397.35|418.25|9274|3713746.7|177
DESTINY|SM|12.95|13.5|12.95|13.5|13.5|13.6|42000|547200|7
DEVIT|SM|132.95|135.45|131.15|133.65|133.65|129|48000|6453750|16
DEVYANI|EQ|174.00|174|160|162.5|167.2|177.45|5394973|901230502|45136
DFMFOODS|EQ|279.20|284.4|273|279.75|280|277.9|63313|17552749.25|3409
DGCONTENT|BE|20.30|20.3|20.3|20.3|20.3|21.35|33752|685165.6|16
DHAMPURSUG|EQ|404.90|406.85|377.05|381.2|379|412.9|780635|307870096.7|19890
DHANBANK|EQ|14.05|14.45|13.85|13.95|14|14.8|879796|12481650.7|1893
DHANI|EQ|135.15|138.45|124.1|128.45|124.1|140.15|4202716|562258664.1|29320
DHANILOANS|N3|992.99|993.99|992.99|993.99|993.99|1001.1|20|19869.8|2
DHANILOANS|N4|1080.66|1096.9|1080.66|1096.9|1096.9|1095.25|39|42730.38|4
DHANILOANS|N6|993.00|996|990|995.82|996|995|241|239810|13
DHANILOANS|N8|1260.00|1265|1260|1265|1265|1260|130|164190|6
DHANILOANS|NF|978.00|985|950|959.6|950|979.43|50|48925.9|5
DHANILOANS|NU|955.05|955.05|955.05|955.05|955.05|1000|10|9550.5|1
DHANILOANS|NV|901.05|1005|901.05|1005|1005|1005|23|21815.5|5
DHANUKA|EQ|720.00|750.95|720|724.9|722.1|751.1|17764|12966341|2387
DHARAMSI|EQ|355.35|367|336|342.7|346.5|355.35|32574|11543354.75|1946
DHARSUGAR|BE|20.00|20|19.3|19.3|19.3|20.3|16113|312587.05|152
DHRUV|EQ|56.00|60.1|51.65|56.25|56|56|77932|4297582.7|910
DHUNINV|EQ|661.00|704.95|650|660.9|656|690.75|6363|4286020.45|597
DIAMONDYD|EQ|745.15|761.95|725|732.6|729|752.85|10118|7470908|1472
DIAPOWER|BZ|1.80|1.8|1.8|1.8|1.8|1.75|187843|338117.4|64
DICIND|EQ|430.00|434.5|400.7|409.75|410|435|4590|1917060.75|383
DIGISPICE|EQ|36.65|39.6|35.35|35.9|36.25|39.15|177604|6549638.1|1778
DIGJAMLMTD|EQ|187.35|187.35|187.35|187.35|187.35|197.2|1064|199340.4|108
DIL|SM|140.00|140|140|140|140|140|96000|13440000|3
DISHTV|EQ|16.30|16.65|15.05|15.3|15.3|16.7|4579235|72434529.65|6442
DIVISLAB|EQ|4239.45|4355|4192.05|4277.9|4277|4291.25|1147299|4899266392|113289
DIXON|EQ|4202.25|4273.45|4129|4146.5|4142|4364.55|331141|1388816506|44642
DKEGL|SM|46.00|47.5|46|46.15|46.2|49.5|30000|1401150|10
DLF|EQ|369.85|371.8|352.4|355.05|353|378.6|7374254|2689603486|83826
DLINKINDIA|EQ|148.00|151.35|144.2|145.9|146|152.85|296941|44174307.15|5952
DMART|EQ|4015.00|4125|3958.05|3979.75|3998|4142.25|466101|1886280147|73843
DNAMEDIA|BE|2.70|2.7|2.6|2.6|2.6|2.7|20548|53924.5|23
DODLA|EQ|499.00|500|483|489|485|506.75|15310|7560930.45|1123
DOLATALGO|EQ|85.55|86.2|82.55|83.25|83.55|87.85|214411|18188245.55|3618
DOLLAR|EQ|525.00|570.15|525|547.5|541|568.8|75385|41733707.65|6875
DONEAR|EQ|73.00|73.5|67.75|68.35|67.75|71.3|136364|9544604.5|1139
DPABHUSHAN|EQ|395.00|408.55|378.05|392.65|394|396.55|23654|9325960.1|520
DPSCLTD|EQ|15.40|15.5|14.9|14.9|14.9|15.65|306773|4635387.3|1557
DPWIRES|EQ|322.40|327.65|309.75|314.7|314.95|326.05|15358|4859829.55|390
DRCSYSTEMS|BE|365.00|387|365|365|365|369.8|1127|416296|24
DREDGECORP|EQ|334.50|336.95|322|324.6|325|338.4|53044|17544973.4|2907
DRL|SM|18.15|18.15|18.15|18.15|18.15|17.3|6000|108900|1
DRREDDY|EQ|4250.00|4266.6|4166.75|4204.6|4202.6|4325.4|449386|1898287360|61917
DSPN50ETF|EQ|173.89|173.89|169.25|169.49|169.34|173.89|306187|51896624.98|92
DSPNEWETF|EQ|196.50|196.5|191|192.17|192.96|196.83|12010|2322532.02|277
DSPQ50ETF|EQ|167.00|167.25|164.1|164.98|165.72|169.45|13455|2231245.33|318
DSSL|EQ|201.00|209|189|193|189|213.75|58987|11696985.1|2234
DTIL|EQ|260.05|267.95|256.35|258.9|258.1|272.6|13806|3610416.25|930
DUCON|BE|23.30|23.3|21.15|21.2|21.15|22.25|94259|2051277.85|471
DVL|EQ|246.00|267.95|246|253.65|253|263.75|88968|23013644.8|2900
DWARKESH|EQ|95.00|95.2|86.1|87.5|86.5|96.55|3713002|339675738.1|26992
DYNAMATECH|EQ|2145.80|2145.8|2016|2041.45|2049.95|2189.55|14510|30021485.3|1729
DYNAMIC|SM|20.90|20.9|20.85|20.85|20.85|21.9|24000|500700|12
DYNPRO|EQ|514.00|549|505.3|530.3|530|533.2|61229|32626044.7|4813
E2E|SM|115.10|120|115|120|120|120|12000|1408200|6
EASEMYTRIP|EQ|570.00|584|541.3|549.7|550|589.55|349854|196892387.5|17708
EASTSILK|BE|8.60|8.6|8.6|8.6|8.6|9.05|17131|147326.6|215
EASUNREYRL|BZ|3.00|3|2.95|3|3|3.1|22600|67149.3|19
EBANK|EQ|3999.99|4300|3815|4157.73|4239|4000|119|481442.48|20
EBBETF0423|EQ|1157.00|1162|1157|1160.43|1159.5|1158.98|7495|8693082.54|62
EBBETF0425|EQ|1077.58|1082.5|1077.54|1080.04|1082.5|1076.55|45007|48643918.97|115
EBBETF0430|EQ|1210.00|1210|1170|1191.31|1191|1188.28|9934|11830269.98|236
EBBETF0431|EQ|1090.00|1090|1062.56|1064.21|1064|1062.8|11979|12751112.75|216
EC4RD|MF|14.10|14.12|14.1|14.12|14.12|15.5|2200|31024|2
ECLERX|EQ|2281.50|2345|2265.05|2295.95|2293.1|2373.6|41966|96587736.65|7296
ECLFINANCE|NG|972.00|972|972|972|972|972|25|24300|1
ECLFINANCE|NH|1291.11|1335|1291.11|1335|1335|1330|160|210905.5|5
ECLFINANCE|NI|1024.00|1024|1024|1024|1024|1021.6|10|10240|1
ECLFINANCE|NJ|931.00|932|922.02|924.58|922.02|935|305|282534.55|9
ECLFINANCE|NK|954.90|955|954.9|955|955|955|50|47749|2
ECLFINANCE|NM|1004.10|1008|1002.05|1004|1004|1008.62|517|519736.35|19
ECLFINANCE|NO|990.10|994.99|990|990.17|990|998|183|181505.09|16
ECLFINANCE|NP|985.00|989.99|983.6|983.6|983.6|985|140|137837.9|6
ECLFINANCE|NQ|1311.00|1311|1311|1311|1311|1315|25|32775|1
ECLFINANCE|NR|1013.00|1019|1001|1003.18|1002.5|1008|969|975982.15|25
ECLFINANCE|NS|980.00|980|950|950|950|979.92|366|349694.05|7
EDELWEISS|EQ|61.85|62.65|60.2|60.8|60.25|62.65|1919558|117811305.5|20026
EDUCOMP|BZ|5.80|5.8|5.75|5.75|5.75|6.05|27792|160234.6|104
EHFLNCD|N5|975.00|975|965|965|965|962|66|64086.1|9
EHFLNCD|N6|960.10|960.1|958.1|959.05|960|960|1237|1187411|24
EHFLNCD|N7|1500.00|1500|1500|1500|1500|1550|50|75000|1
EICHERMOT|EQ|2565.00|2597.7|2500.35|2570.8|2565|2598.15|675126|1729532836|43469
EIDPARRY|EQ|440.00|449|431|434.2|437|454.35|148739|65395706.65|8362
EIFFL|EQ|112.45|120|109.7|112.7|114|112.45|59614|6743252|880
EIHAHOTELS|EQ|365.00|369.5|350.3|351.7|351.2|373.9|14471|5212280.45|517
EIHOTEL|EQ|133.05|136|131|132.65|133|134.15|375388|50192658.85|6075
EIMCOELECO|EQ|332.00|355|321|325.2|324.3|343.1|4109|1361337.5|419
EKC|EQ|226.60|226.6|226.6|226.6|226.6|238.5|48179|10917361.4|761
ELECON|EQ|155.00|158.95|150|150.4|150.2|162.35|535418|82202770.15|12407
ELECTCAST|EQ|42.25|44.25|39.05|39.45|39.2|42.4|3389640|137750251.8|11054
ELECTHERM|EQ|121.00|123.75|115.25|116.7|117.8|133.5|185898|22185593.75|4436
ELGIEQUIP|EQ|366.35|388|366.35|384.1|385.8|394.1|228073|86709550.5|13319
ELGIRUBCO|EQ|37.80|37.8|35.75|36.15|35.75|38.1|45953|1683264.3|548
EMAMILTD|EQ|492.50|500.8|490|495.35|492.5|497.95|207868|102913516.3|10525
EMAMIPAP|EQ|144.50|152.45|144.5|145.1|145.65|153.25|40080|5927697.15|1178
EMAMIREAL|BE|75.30|77.45|75|75|75|78.9|24224|1819738.95|248
EMBASSY|RR|390.00|392|376.35|380.55|380.04|389.98|3301112|1278622725|11481
EMKAY|EQ|118.00|119.85|112.8|113.65|112.8|121.25|83436|9635016.5|2579
EMMBI|EQ|102.85|110.6|100|101|101.95|104.05|60147|6230663.25|1656
ENDURANCE|EQ|1423.00|1426.95|1340|1390.3|1376|1423.4|120071|164514256|17238
ENERGYDEV|BE|23.65|23.65|23.65|23.65|23.65|24.85|22119|523114.35|209
ENGINERSIN|EQ|67.50|67.55|66.15|66.55|66.5|67.95|1444693|96858888.45|11401
ENIL|EQ|185.00|194.5|177.6|180.1|180|188.05|147914|27549353.75|5414
EPL|EQ|174.35|174.35|166.65|168.1|169.95|174.35|250594|42554887.7|6484
EQUIPPP|EQ|81.25|86.85|76.05|81.9|82.05|81.25|27047|2230271.65|541
EQUITAS|EQ|116.95|116.95|112.5|113.15|113.4|118.55|474396|54390248.05|8661
EQUITASBNK|EQ|54.30|55.55|53.75|54.1|54.25|56.45|337217|18334219.6|4694
ERFLNCDI|N4|1050.00|1059|1050|1054.95|1059|1051.4|165|173745|8
ERFLNCDI|N5|885.50|900.2|885.5|887.75|886.2|890|303|269266.3|13
ERFLNCDI|N6|952.00|952|952|952|952|945|200|190400|1
ERIS|EQ|687.35|705.3|672.3|696|699.9|688.65|45376|31588294.3|8079
EROSMEDIA|EQ|28.00|28.5|26.1|26.75|26.75|26.4|2915079|80628210.85|10743
ESABINDIA|EQ|2987.00|2987|2826.05|2850.2|2839.95|2987.15|3783|11033256.55|1024
ESCORTS|EQ|1845.00|1857|1835.35|1839.35|1840.05|1854.45|815737|1506392581|26091
ESSARSHPNG|BE|9.80|9.8|9.3|9.35|9.3|9.75|199232|1876271.6|835
ESTER|EQ|132.30|139.25|129.05|133.5|133.15|131.35|429879|58102866.85|11420
EUROBOND|SM|103.00|107.4|98|101.95|101.95|103.85|70000|7167600|35
EVEREADY|EQ|285.00|303|279|287.5|282.5|291.05|825607|243263820.1|9361
EVERESTIND|EQ|566.60|607.3|566.6|585.5|585|591.35|75714|44976991.65|4810
EXCEL|BE|8.20|8.4|8.2|8.2|8.2|8.6|73213|601446.85|384
EXCELINDUS|EQ|1161.35|1161.35|1109.85|1161.35|1161.35|967.8|170776|197910498.4|2306
EXIDEIND|EQ|161.10|161.9|155.6|156.2|156|163.75|3533761|560580924.1|52243
EXPLEOSOL|EQ|1350.00|1434.15|1350|1389.85|1389.8|1410.3|33043|46440524.5|3190
EXXARO|EQ|126.00|127.35|119.15|120.05|119.15|127.3|102179|12661775.65|2687
FACT|EQ|126.50|126.5|113.85|116.2|116.3|127.35|307983|37049476.1|6104
FAIRCHEMOR|EQ|1600.00|1697.4|1600|1663|1678.75|1669.45|65957|109332365.4|8276
FCL|EQ|160.00|167.7|151.55|156.05|154.5|162.7|4221182|685588998.7|34919
FCONSUMER|EQ|7.05|7.15|6.85|6.9|6.9|7.15|5127808|35963792.95|5992
FCSSOFT|BE|4.70|4.7|4.7|4.7|4.7|4.9|1147352|5392554.4|5761
FDC|EQ|305.00|311.5|299.7|304|304.55|304.7|727383|222351021.1|20833
FEDERALBNK|EQ|100.00|100.45|95.45|96.2|95.75|102.95|23369759|2281955576|75346
FEL|EQ|8.80|9.2|8.8|8.85|8.95|9.35|741192|6648738.1|1577
FELDVR|EQ|12.55|13.4|12.1|12.45|12.55|13.25|41423|524324.9|280
FIEMIND|EQ|1035.00|1118.85|1035|1057.2|1055|1119.8|67731|72738921.8|11631
FILATEX|EQ|125.00|125|118.25|123.75|122.3|127|1584500|193519277.4|12734
FINCABLES|EQ|462.05|470|447.05|454.15|454.4|484.7|261721|120494682.5|18939
FINEORG|EQ|3822.40|3822.4|3630|3687.9|3705|3833.1|28306|104728190.3|9178
FINOPB|EQ|366.10|370|346.05|350.1|346.05|371.2|78411|28090430.85|6278
FINPIPE|EQ|166.65|167.85|160.9|162.25|162.5|169.75|633542|104214306|23885
FLEXITUFF|BE|31.10|31.1|31.1|31.1|31.1|32.7|5490|170739|38
FLFL|EQ|48.70|49|47.5|47.9|47.9|48.7|189245|9147867.6|1695
FLUOROCHEM|BE|2795.00|2859.9|2749.5|2749.5|2755|2894.2|61166|168853108.3|3065
FMGOETZE|EQ|241.00|241|225|226.5|226.8|243|58270|13594683.05|2069
FMNL|EQ|9.00|9.25|8.7|8.75|8.8|9|96719|852756.1|367
FOCUS|EQ|106.80|107|104.4|107|107|101.95|83357|8830894.95|524
FOODSIN|EQ|91.55|94.7|88.25|89.5|89.7|97.25|80358|7330192.3|1359
FORCEMOT|EQ|1148.00|1148|1072.35|1077.8|1075|1164.25|57749|63632032.6|7242
FORTIS|EQ|257.00|267.5|253|259|259.1|259.2|2612884|683179387.5|39211
FOSECOIND|EQ|1440.05|1443.9|1410|1419.35|1418.3|1448|3212|4576658.7|259
FRETAIL|EQ|46.55|46.9|45|45.15|45.2|47.15|1588830|73113698.55|8145
FSC|EQ|64.30|65.2|62.6|63.15|62.75|65.6|50856|3242104.1|1686
FSL|EQ|140.15|143|137.5|138.2|138|143.8|3998651|559871827.2|31181
GABRIEL|EQ|125.00|126.5|118.65|120.5|121.45|127.1|312102|38307019.8|7601
GAEL|EQ|181.80|186.35|176.95|178.05|178|186|461936|84073642.55|9234
GAIL|EQ|139.00|140.7|136.3|137.55|136.75|140.65|8395520|1164287118|52400
GAL|BE|4.70|4.7|4.7|4.7|4.7|4.9|93862|441151.4|382
GALAXYSURF|EQ|2830.00|2849.95|2750|2818.85|2810|2899.9|40991|114811713.8|14782
GALLANTT|EQ|69.70|69.7|65.65|66.55|66.2|69.75|45758|3075041.1|715
GALLISPAT|EQ|49.55|49.95|48.5|49.4|49.8|49.95|22911|1131926.5|437
GANDHITUBE|EQ|360.00|364.95|353|356.7|358.8|368.95|5425|1941484.8|329
GANECOS|EQ|675.00|679.15|648.7|657.15|665.5|689.95|89082|59333722.95|5501
GANESHBE|EQ|95.25|98.45|93.25|95.45|95.25|99.45|233540|22486766.05|1993
GANESHHOUC|EQ|212.20|218|205.85|210|206.5|221.5|76329|16097491.3|2106
GANGAFORGE|EQ|19.80|19.8|18|18.7|18.25|20|957505|18033523.35|4379
GANGESSECU|EQ|97.05|99.65|90.1|95.85|96.75|97.05|36745|3508222.2|748
GANGOTRI|BE|1.55|1.55|1.55|1.55|1.55|1.6|2221|3442.55|9
GARFIBRES|EQ|3000.25|3013.1|2906.45|2975.85|2975|3050.25|18895|55817737.5|8414
GATI|EQ|170.00|170.25|161.25|163.35|166|174.6|805367|134366597.3|13470
GAYAHWS|BE|0.90|0.9|0.9|0.9|0.9|0.95|515394|463854.6|22
GAYAPROJ|EQ|25.75|25.75|24.4|24.6|24.45|26.05|598459|14900767.25|3894
GEECEE|EQ|149.25|154.6|148|149.45|148.65|157.75|41570|6239400.2|1085
GEEKAYWIRE|EQ|84.55|84.55|79.8|79.85|79.95|83.15|9728|781400.85|186
GENCON|EQ|40.50|40.5|37|37.3|37.1|39.95|42683|1619008.4|539
GENESYS|EQ|341.00|366.95|332.05|346.8|348|349.5|273311|98735029.5|2470
GENUSPAPER|EQ|15.05|15.5|13.8|14.35|14.2|15.7|522854|7653124.95|2100
GENUSPOWER|EQ|74.55|74.55|71.15|71.55|71.7|76.9|1020186|74449637.6|8662
